3503,0.01,5
3462,0.01,5
4951,0.01,5
4036,0.01,5
304,0.01,5
4053,0.01,5
5018,0.01,5
157,0.01,5
4611,0.01,5
3947,0.01,5
5469,0.01,5
3564,0.01,5
3909,0.01,5
5271,0.01,5
1761,0.01,5
2130,0.01,5
3218,0.01,5
2776,0.01,5
290,0.01,5
3934,0.01,5
5879,0.01,5
3254,0.01,5
3448,0.01,5
3990,0.01,5
4212,0.01,5
3955,0.01,5
261,0.01,5
5092,0.01,5
2238,0.01,5
3406,0.01,5
4456,0.01,5
5149,0.01,5
2959,0.01,5
2250,0.01,5
3545,0.01,5
2184,0.01,5
312,0.01,5
3995,0.01,5
1604,0.01,5
4960,0.01,5
4844,0.01,5
3309,0.01,5
161,0.01,5
3364,0.01,5
5843,0.01,5
1093,0.01,5
3446,0.01,5
3510,0.01,5
4831,0.01,5
2985,0.01,5
4022,0.01,5
2975,0.01,5
499,0.01,5
1573,0.01,5
4751,0.01,5
3475,0.01,5
1614,0.01,5
4275,0.01,5
3757,0.01,5
4287,0.01,5
1525,0.01,5
1,0.01,5
1583,0.01,5
390,0.01,5
65,0.01,5
1279,0.01,5
1177,0.01,5
3374,0.01,5
3239,0.01,5
3972,0.01,5
3270,0.01,5
238,0.01,5
1505,0.01,5
2248,0.01,5
1266,0.01,5
3151,0.01,5
1458,0.01,5
3951,0.01,5
3982,0.01,5
337,0.01,5
4884,0.01,5
2826,0.01,5
3911,0.01,5
2775,0.01,5
4443,0.01,5
3071,0.01,5
5737,0.01,5
3988,0.01,5
5638,0.01,5
2993,0.01,5
356,0.01,5
2310,0.01,5
5088,0.01,6
5053,0.01,6
5269,0.01,6
4859,0.01,6
4446,0.01,6
5005,0.01,6
5163,0.01,6
5147,0.01,6
5291,0.01,6
5230,0.01,6
5192,0.01,6
5261,0.01,6
4688,0.01,6
5332,0.01,6
5212,0.01,6
5078,0.01,6
4535,0.01,6
4507,0.01,6
4987,0.01,6
5135,0.01,6
5314,0.01,6
5250,0.01,6
5225,0.01,6
5148,0.01,6
5350,0.01,6
5168,0.01,6
5365,0.01,6
4895,0.01,6
4910,0.01,6
5032,0.01,6
5021,0.01,6
5326,0.01,6
5174,0.01,6
5324,0.01,6
4479,0.01,6
4923,0.01,6
5292,0.01,6
4948,0.01,6
4704,0.01,6
4868,0.01,6
5317,0.01,6
5049,0.01,6
5266,0.01,6
4857,0.01,6
4881,0.01,6
5137,0.01,6
5252,0.01,6
5143,0.01,6
5329,0.01,6
5238,0.01,6
4850,0.01,6
4891,0.01,6
4954,0.01,6
4513,0.01,6
5518,0.01,7
5530,0.01,7
5886,0.01,7
5892,0.01,7
5533,0.01,7
5503,0.01,7
5611,0.01,7
5513,0.01,7
5602,0.01,7
5925,0.01,7
5808,0.01,7
5476,0.01,7
5858,0.01,7
5790,0.01,7
4586,0.01,7
5599,0.01,7
5855,0.01,7
5980,0.01,7
5792,0.01,7
5590,0.01,7
5633,0.01,7
5905,0.01,7
5431,0.01,7
5973,0.01,7
4578,0.01,7
5837,0.01,7
5898,0.01,7
4726,0.01,7
4721,0.01,7
5809,0.01,7
4605,0.01,7
5794,0.01,7
4637,0.01,7
5492,0.01,7
4731,0.01,7
5788,0.01,7
5539,0.01,7
5970,0.01,7
5562,0.01,7
5768,0.01,7
5566,0.01,7
5678,0.01,7
5433,0.01,7
5392,0.01,7
5789,0.01,7
4638,0.01,7
5522,0.01,7
4667,0.01,7
5565,0.01,7
4975,0.01,8
1099,0.01,8
1427,0.01,8
1357,0.01,8
26,0.01,8
3620,0.01,8
3635,0.01,8
327,0.01,8
2065,0.01,8
4307,0.01,8
3075,0.01,8
1382,0.01,8
1352,0.01,8
961,0.01,8
1468,0.01,8
3570,0.01,8
1685,0.01,8
1472,0.01,8
5740,0.01,8
4091,0.01,8
1557,0.01,8
649,0.01,8
2120,0.01,8
1865,0.01,8
1168,0.01,8
907,0.01,8
4296,0.01,8
3821,0.01,8
1216,0.01,8
3142,0.05,1
1402,0.05,1
330,0.05,1
1608,0.05,1
2621,0.05,1
2599,0.05,1
1921,0.05,1
1905,0.05,1
2014,0.05,1
3144,0.05,1
2589,0.05,1
3578,0.05,1
1951,0.05,1
2012,0.05,1
1994,0.05,1
1984,0.05,1
3693,0.05,1
2471,0.05,1
1910,0.05,1
2480,0.05,1
2472,0.05,1
2647,0.05,1
2010,0.05,1
1975,0.05,1
1932,0.05,1
1933,0.05,1
1081,0.05,1
2639,0.05,1
3359,0.05,1
2606,0.05,1
4087,0.05,1
1918,0.05,1
119,0.05,1
2602,0.05,1
2034,0.05,1
4166,0.05,1
2909,0.05,1
2580,0.05,1
1936,0.05,1
1563,0.05,1
1974,0.05,1
2469,0.05,1
2478,0.05,1
2575,0.05,1
2517,0.05,1
728,0.05,2
625,0.05,2
2705,0.05,2
1874,0.05,2
2737,0.05,2
610,0.05,2
2686,0.05,2
4399,0.05,2
710,0.05,2
2750,0.05,2
2896,0.05,2
3014,0.05,2
734,0.05,2
509,0.05,2
3000,0.05,2
2648,0.05,2
4397,0.05,2
3025,0.05,2
730,0.05,2
3007,0.05,2
597,0.05,2
2999,0.05,2
2763,0.05,2
506,0.05,2
583,0.05,2
2894,0.05,2
550,0.05,2
2653,0.05,2
1888,0.05,2
2761,0.05,2
4370,0.05,2
3003,0.05,2
2880,0.05,2
554,0.05,2
3846,0.05,2
736,0.05,2
2746,0.05,2
1892,0.05,2
751,0.05,2
2717,0.05,2
695,0.05,2
709,0.05,2
3653,0.05,2
731,0.05,2
1875,0.05,2
718,0.05,2
739,0.05,2
3858,0.05,3
1027,0.05,3
4068,0.05,3
2422,0.05,3
2099,0.05,3
785,0.05,3
2320,0.05,3
1019,0.05,3
1780,0.05,3
3133,0.05,3
2123,0.05,3
4321,0.05,3
433,0.05,3
2799,0.05,3
691,0.05,3
1020,0.05,3
926,0.05,3
1553,0.05,3
4070,0.05,3
1389,0.05,3
962,0.05,3
1336,0.05,3
854,0.05,3
1648,0.05,3
965,0.05,3
895,0.05,3
930,0.05,3
3625,0.05,3
824,0.05,3
1858,0.05,3
3810,0.05,3
2315,0.05,3
784,0.05,3
3704,0.05,3
472,0.05,3
1428,0.05,3
3843,0.05,3
1341,0.05,3
1007,0.05,3
1159,0.05,3
689,0.05,3
4414,0.05,3
3162,0.05,3
3829,0.05,3
3167,0.05,3
931,0.05,3
3191,0.05,3
2071,0.05,3
4381,0.05,3
1311,0.05,3
1733,0.05,3
1012,0.05,3
3806,0.05,3
2428,0.05,3
4301,0.05,3
4354,0.05,3
2423,0.05,3
1734,0.05,3
3649,0.05,3
3663,0.05,3
3636,0.05,3
1390,0.05,3
1385,0.05,3
4328,0.05,3
1106,0.05,3
1552,0.05,3
565,0.05,3
943,0.05,3
825,0.05,3
418,0.05,4
2080,0.05,4
1209,0.05,4
1861,0.05,4
5463,0.05,4
3617,0.05,4
2076,0.05,4
3386,0.05,4
3111,0.05,4
4347,0.05,4
3831,0.05,4
1362,0.05,4
3048,0.05,4
1114,0.05,4
1348,0.05,4
2153,0.05,4
1626,0.05,4
1378,0.05,4
4598,0.05,4
3700,0.05,4
41,0.05,4
1757,0.05,4
3884,0.05,4
2531,0.05,4
420,0.05,4
2923,0.05,4
2103,0.05,4
834,0.05,4
1415,0.05,4
2237,0.05,4
3887,0.05,4
2300,0.05,4
1333,0.05,4
3866,0.05,4
3614,0.05,4
2854,0.05,4
1562,0.05,4
4080,0.05,4
3573,0.05,4
3861,0.05,4
3696,0.05,4
1624,0.05,4
4599,0.05,4
3815,0.05,4
3871,0.05,4
1376,0.05,4
1128,0.05,4
2333,0.05,4
1515,0.05,4
4431,0.05,4
105,0.05,4
3882,0.05,4
2331,0.05,4
1901,0.05,4
328,0.05,4
832,0.05,4
321,0.05,4
4820,0.05,4
1519,0.05,4
4162,0.05,4
1786,0.05,4
670,0.05,4
1129,0.05,4
1425,0.05,4
3065,0.05,4
3577,0.05,4
153,0.05,5
4203,0.05,5
5338,0.05,5
1711,0.05,5
4183,0.05,5
2278,0.05,5
134,0.05,5
4017,0.05,5
1200,0.05,5
2848,0.05,5
2964,0.05,5
4477,0.05,5
200,0.05,5
3745,0.05,5
236,0.05,5
2268,0.05,5
3415,0.05,5
3919,0.05,5
3517,0.05,5
5414,0.05,5
2312,0.05,5
1137,0.05,5
4035,0.05,5
4174,0.05,5
5940,0.05,5
339,0.05,5
1762,0.05,5
352,0.05,5
5813,0.05,5
5151,0.05,5
2928,0.05,5
2077,0.05,5
3596,0.05,5
5093,0.05,5
38,0.05,5
2958,0.05,5
5305,0.05,5
3419,0.05,5
3213,0.05,5
3226,0.05,5
1526,0.05,5
3369,0.05,5
3237,0.05,5
1374,0.05,5
1819,0.05,5
3371,0.05,5
1594,0.05,5
2142,0.05,5
2842,0.05,5
2222,0.05,5
1657,0.05,5
5226,0.05,5
130,0.05,5
3524,0.05,5
191,0.05,5
137,0.05,5
3243,0.05,5
2989,0.05,5
2088,0.05,5
4278,0.05,5
357,0.05,5
1572,0.05,5
5655,0.05,5
467,0.05,5
451,0.05,5
1202,0.05,5
4789,0.05,5
3108,0.05,5
4141,0.05,5
2225,0.05,5
457,0.05,5
2832,0.05,5
2162,0.05,5
4885,0.05,5
4231,0.05,5
404,0.05,5
5581,0.05,5
4873,0.05,5
310,0.05,5
282,0.05,5
3452,0.05,5
2105,0.05,5
5647,0.05,5
5710,0.05,5
4814,0.05,5
487,0.05,5
347,0.05,5
1418,0.05,5
3301,0.05,5
5719,0.05,5
3971,0.05,5
4197,0.05,5
398,0.05,5
5083,0.05,5
4049,0.05,5
3119,0.05,5
128,0.05,5
1284,0.05,5
5738,0.05,5
4841,0.05,5
2771,0.05,5
2965,0.05,5
5869,0.05,5
197,0.05,5
1185,0.05,5
3497,0.05,5
2309,0.05,5
1635,0.05,5
5385,0.05,5
3437,0.05,5
3438,0.05,5
188,0.05,5
4198,0.05,5
3595,0.05,5
4890,0.05,5
279,0.05,5
264,0.05,5
5388,0.05,5
311,0.05,5
3221,0.05,5
89,0.05,5
71,0.05,5
3152,0.05,5
3186,0.05,5
3127,0.05,5
3965,0.05,5
397,0.05,5
4202,0.05,5
176,0.05,5
299,0.05,5
3737,0.05,5
1327,0.05,5
4254,0.05,5
1464,0.05,5
365,0.05,5
4816,0.05,5
268,0.05,5
2220,0.05,5
5466,0.05,5
5218,0.05,5
4023,0.05,5
247,0.05,5
2338,0.05,5
1751,0.05,5
5241,0.05,5
1709,0.05,5
2373,0.05,5
4132,0.05,5
4554,0.05,5
2966,0.05,5
3759,0.05,5
3293,0.05,5
5383,0.05,5
439,0.05,5
3442,0.05,5
3210,0.05,5
305,0.05,5
4992,0.05,5
173,0.05,5
5070,0.05,5
1278,0.05,5
3260,0.05,5
1329,0.05,5
3348,0.05,5
3930,0.05,5
4591,0.05,5
1798,0.05,5
206,0.05,5
5306,0.05,5
3410,0.05,5
3155,0.05,5
1676,0.05,5
3963,0.05,5
296,0.05,5
1408,0.05,5
3741,0.05,5
3069,0.05,5
3543,0.05,5
1298,0.05,5
3081,0.05,5
2304,0.05,5
1375,0.05,5
205,0.05,5
4674,0.05,5
4452,0.05,5
1174,0.05,5
1825,0.05,5
5767,0.05,5
3343,0.05,5
4918,0.05,5
1057,0.05,5
5235,0.05,5
401,0.05,5
4707,0.05,5
3937,0.05,5
1723,0.05,5
260,0.05,5
492,0.05,5
291,0.05,5
462,0.05,5
3118,0.05,5
5876,0.05,5
3457,0.05,5
3307,0.05,5
3146,0.05,5
3291,0.05,5
5621,0.05,5
500,0.05,5
2078,0.05,5
1368,0.05,5
1122,0.05,5
5467,0.05,5
5684,0.05,5
4950,0.05,5
5426,0.05,5
150,0.05,5
3916,0.05,5
325,0.05,5
4286,0.05,5
2303,0.05,5
317,0.05,5
443,0.05,5
5386,0.05,5
2093,0.05,5
1409,0.05,5
5775,0.05,5
1559,0.05,5
478,0.05,5
1254,0.05,5
4268,0.05,5
39,0.05,5
1680,0.05,5
3901,0.05,5
379,0.05,5
2218,0.05,5
4539,0.05,6
4956,0.05,6
5333,0.05,6
4823,0.05,6
4758,0.05,6
5090,0.05,6
5183,0.05,6
4958,0.05,6
4833,0.05,6
4536,0.05,6
5236,0.05,6
4544,0.05,6
5001,0.05,6
4849,0.05,6
5203,0.05,6
4945,0.05,6
4870,0.05,6
5108,0.05,6
4988,0.05,6
4824,0.05,6
5318,0.05,6
5139,0.05,6
5060,0.05,6
5276,0.05,6
4439,0.05,6
5228,0.05,6
5193,0.05,6
5380,0.05,6
4912,0.05,6
5239,0.05,6
4506,0.05,6
5374,0.05,6
4775,0.05,6
5022,0.05,6
4924,0.05,6
5152,0.05,6
5007,0.05,6
4940,0.05,6
5264,0.05,6
4946,0.05,6
5323,0.05,6
4997,0.05,6
4532,0.05,6
4826,0.05,6
5201,0.05,6
4436,0.05,6
4690,0.05,6
5019,0.05,6
4943,0.05,6
4915,0.05,6
4709,0.05,6
4785,0.05,6
4748,0.05,6
5222,0.05,6
4728,0.05,7
5391,0.05,7
5446,0.05,7
5930,0.05,7
5665,0.05,7
5640,0.05,7
5819,0.05,7
5754,0.05,7
4654,0.05,7
5393,0.05,7
5721,0.05,7
5971,0.05,7
5435,0.05,7
5889,0.05,7
4733,0.05,7
5815,0.05,7
5487,0.05,7
5499,0.05,7
4718,0.05,7
5751,0.05,7
5673,0.05,7
5490,0.05,7
5700,0.05,7
5421,0.05,7
5568,0.05,7
5913,0.05,7
5941,0.05,7
5958,0.05,7
4727,0.05,7
5635,0.05,7
5616,0.05,7
5550,0.05,7
5816,0.05,7
5921,0.05,7
5577,0.05,7
4646,0.05,7
4597,0.05,7
4571,0.05,7
5847,0.05,7
5691,0.05,7
5811,0.05,7
5532,0.05,7
5936,0.05,7
4608,0.05,7
5471,0.05,7
5944,0.05,7
5755,0.05,7
5791,0.05,7
5708,0.05,7
4092,0.05,8
4079,0.05,8
3610,0.05,8
1781,0.05,8
4359,0.05,8
4374,0.05,8
2095,0.05,8
2253,0.05,8
3195,0.05,8
3132,0.05,8
1042,0.05,8
2150,0.05,8
4312,0.05,8
432,0.05,8
945,0.05,8
4357,0.05,8
4078,0.05,8
2293,0.05,8
3064,0.05,8
1055,0.05,8
881,0.05,8
3302,0.05,8
995,0.05,8
5834,0.05,8
2852,0.05,8
3803,0.05,8
574,0.05,8
3325,0.05,8
882,0.05,8
497,0.1,1
4167,0.1,1
2916,0.1,1
2590,0.1,1
2240,0.1,1
2026,0.1,1
1127,0.1,1
2552,0.1,1
2023,0.1,1
2920,0.1,1
844,0.1,1
2593,0.1,1
2134,0.1,1
1913,0.1,1
3043,0.1,1
3117,0.1,1
2608,0.1,1
2583,0.1,1
2015,0.1,1
2004,0.1,1
2598,0.1,1
2453,0.1,1
1957,0.1,1
2030,0.1,1
1988,0.1,1
2921,0.1,1
2594,0.1,1
2024,0.1,1
2560,0.1,1
2630,0.1,1
2588,0.1,1
2629,0.1,1
2157,0.1,1
2922,0.1,1
2336,0.1,1
2081,0.1,1
1914,0.1,1
3141,0.1,1
1945,0.1,1
2559,0.1,1
1995,0.1,1
1899,0.1,1
2533,0.1,1
2505,0.1,1
1909,0.1,1
702,0.1,2
708,0.1,2
2650,0.1,2
615,0.1,2
2681,0.1,2
707,0.1,2
2696,0.1,2
2902,0.1,2
548,0.1,2
546,0.1,2
2888,0.1,2
579,0.1,2
4103,0.1,2
717,0.1,2
2679,0.1,2
575,0.1,2
2765,0.1,2
4113,0.1,2
540,0.1,2
505,0.1,2
2719,0.1,2
2867,0.1,2
2900,0.1,2
2734,0.1,2
1878,0.1,2
3009,0.1,2
510,0.1,2
514,0.1,2
2873,0.1,2
4406,0.1,2
642,0.1,2
2662,0.1,2
2885,0.1,2
3658,0.1,2
2685,0.1,2
697,0.1,2
533,0.1,2
2687,0.1,2
2748,0.1,2
2875,0.1,2
744,0.1,2
3016,0.1,2
753,0.1,2
2682,0.1,2
722,0.1,2
704,0.1,2
512,0.1,2
1022,0.1,3
3857,0.1,3
3192,0.1,3
1211,0.1,3
1040,0.1,3
968,0.1,3
1074,0.1,3
905,0.1,3
1429,0.1,3
3165,0.1,3
814,0.1,3
2100,0.1,3
648,0.1,3
1864,0.1,3
782,0.1,3
3355,0.1,3
4317,0.1,3
3134,0.1,3
927,0.1,3
1395,0.1,3
1732,0.1,3
3808,0.1,3
1011,0.1,3
848,0.1,3
1028,0.1,3
873,0.1,3
2097,0.1,3
787,0.1,3
865,0.1,3
929,0.1,3
3793,0.1,3
1597,0.1,3
1649,0.1,3
987,0.1,3
3320,0.1,3
3844,0.1,3
899,0.1,3
3354,0.1,3
891,0.1,3
778,0.1,3
2351,0.1,3
1644,0.1,3
1471,0.1,3
4340,0.1,3
3791,0.1,3
4304,0.1,3
1355,0.1,3
2072,0.1,3
984,0.1,3
3837,0.1,3
3609,0.1,3
779,0.1,3
3640,0.1,3
1444,0.1,3
2259,0.1,3
2228,0.1,3
2783,0.1,3
3383,0.1,3
2356,0.1,3
4300,0.1,3
919,0.1,3
3639,0.1,3
795,0.1,3
3136,0.1,3
3624,0.1,3
4335,0.1,3
3823,0.1,3
647,0.1,3
25,0.1,3
2908,0.1,4
1398,0.1,4
118,0.1,4
1292,0.1,4
3083,0.1,4
2439,0.1,4
2128,0.1,4
1229,0.1,4
28,0.1,4
3670,0.1,4
2856,0.1,4
4158,0.1,4
331,0.1,4
2853,0.1,4
2181,0.1,4
424,0.1,4
4160,0.1,4
1289,0.1,4
216,0.1,4
2614,0.1,4
669,0.1,4
1222,0.1,4
1273,0.1,4
2266,0.1,4
1306,0.1,4
3584,0.1,4
860,0.1,4
2182,0.1,4
650,0.1,4
225,0.1,4
667,0.1,4
1902,0.1,4
5347,0.1,4
1785,0.1,4
3547,0.1,4
2334,0.1,4
4088,0.1,4
3682,0.1,4
3642,0.1,4
3755,0.1,4
3711,0.1,4
1080,0.1,4
4768,0.1,4
3618,0.1,4
2179,0.1,4
4420,0.1,4
1851,0.1,4
2399,0.1,4
861,0.1,4
4794,0.1,4
4119,0.1,4
909,0.1,4
228,0.1,4
1230,0.1,4
2267,0.1,4
2397,0.1,4
1097,0.1,4
3548,0.1,4
4427,0.1,4
5262,0.1,4
2441,0.1,4
3674,0.1,4
5313,0.1,4
4742,0.1,4
3673,0.1,4
12,0.1,4
1178,0.1,5
5064,0.1,5
460,0.1,5
2811,0.1,5
174,0.1,5
5169,0.1,5
2372,0.1,5
3223,0.1,5
4033,0.1,5
93,0.1,5
1183,0.1,5
3525,0.1,5
3949,0.1,5
3414,0.1,5
4184,0.1,5
168,0.1,5
255,0.1,5
3123,0.1,5
5537,0.1,5
3336,0.1,5
5888,0.1,5
1486,0.1,5
4582,0.1,5
3735,0.1,5
5709,0.1,5
5823,0.1,5
1719,0.1,5
2405,0.1,5
4236,0.1,5
3499,0.1,5
3295,0.1,5
2949,0.1,5
3464,0.1,5
360,0.1,5
1613,0.1,5
192,0.1,5
3252,0.1,5
1569,0.1,5
3236,0.1,5
5765,0.1,5
3350,0.1,5
4009,0.1,5
4560,0.1,5
2413,0.1,5
1651,0.1,5
3766,0.1,5
3121,0.1,5
4269,0.1,5
3593,0.1,5
1674,0.1,5
1665,0.1,5
349,0.1,5
489,0.1,5
5584,0.1,5
3100,0.1,5
1548,0.1,5
3550,0.1,5
4530,0.1,5
2059,0.1,5
5733,0.1,5
3899,0.1,5
1069,0.1,5
5184,0.1,5
2275,0.1,5
3349,0.1,5
3402,0.1,5
3498,0.1,5
3496,0.1,5
2810,0.1,5
3388,0.1,5
201,0.1,5
4186,0.1,5
1206,0.1,5
1473,0.1,5
1818,0.1,5
4136,0.1,5
4277,0.1,5
1533,0.1,5
4518,0.1,5
2219,0.1,5
4044,0.1,5
287,0.1,5
5572,0.1,5
5141,0.1,5
1205,0.1,5
3765,0.1,5
2187,0.1,5
1058,0.1,5
4510,0.1,5
284,0.1,5
4200,0.1,5
4020,0.1,5
5480,0.1,5
3297,0.1,5
3429,0.1,5
265,0.1,5
3928,0.1,5
3486,0.1,5
2055,0.1,5
3399,0.1,5
5732,0.1,5
3456,0.1,5
2164,0.1,5
1253,0.1,5
3230,0.1,5
4218,0.1,5
213,0.1,5
5870,0.1,5
2954,0.1,5
2245,0.1,5
4661,0.1,5
3255,0.1,5
3184,0.1,5
1369,0.1,5
1256,0.1,5
2825,0.1,5
1479,0.1,5
2851,0.1,5
2368,0.1,5
2062,0.1,5
3526,0.1,5
3780,0.1,5
1252,0.1,5
5547,0.1,5
3591,0.1,5
3407,0.1,5
4842,0.1,5
300,0.1,5
3746,0.1,5
1507,0.1,5
1119,0.1,5
2976,0.1,5
3985,0.1,5
2818,0.1,5
3395,0.1,5
2815,0.1,5
212,0.1,5
2060,0.1,5
1652,0.1,5
5186,0.1,5
135,0.1,5
562,0.1,5
1381,0.1,5
3317,0.1,5
1063,0.1,5
5132,0.1,5
4181,0.1,5
3283,0.1,5
4970,0.1,5
5669,0.1,5
1746,0.1,5
4238,0.1,5
4762,0.1,5
1795,0.1,5
1302,0.1,5
362,0.1,5
4018,0.1,5
1783,0.1,5
3105,0.1,5
2450,0.1,5
167,0.1,5
1207,0.1,5
3418,0.1,5
5730,0.1,5
3227,0.1,5
1258,0.1,5
231,0.1,5
3397,0.1,5
3451,0.1,5
2952,0.1,5
4855,0.1,5
1154,0.1,5
